issueCleanedBodyLen,meanCommentSizeT,nActorsT,nCommentsT,nCommitsByActorsT,nCommitsByCreator,nCommitsByUniqueActorsT,nCommitsInProject,nCommitsProjectT,nIssuesByCreator,nIssuesByCreatorClosed,nIssuesCreatedInProject,nIssuesCreatedInProjectClosed,nIssuesCreatedProjectClosedT,nIssuesCreatedProjectT,nLabelsT,nSubscribedByT,timeOpen
20,9,1,2,24396,0,87,935,24436,53,0,246,2,5232,8638,0,0,False
46,35,3,2,23915,0,84,276,23946,1,0,83,6,5112,8486,0,0,False
50,245,2,1,24973,0,88,904,25036,18,2,227,14,5331,8793,0,0,False
73,4,2,2,14834,0,74,559,14899,27,0,168,34,3555,6138,0,0,False
52,20,7,4,3428,0,47,1329,3681,17,159,269,21,630,1704,0,3,False
54,1,3,1,22585,0,83,537,22622,2,0,88,25,4957,8306,0,0,False
39,7,4,1,22027,0,83,506,22120,4,0,187,31,4808,8118,0,1,False
246,12,9,5,8940,0,69,601,9032,4,1,311,5,2012,3653,0,4,False
244,33,6,4,2192,0,38,734,2299,22,3,302,17,420,1257,0,3,False
10,11,6,2,8421,0,66,661,8540,56,239,331,47,1822,3396,0,3,True
26,174,4,3,16979,0,75,574,17039,10,1,199,8,3938,6711,0,1,False
54,13,9,6,1248,0,26,663,1333,69,20,350,82,206,796,0,4,False
198,3,3,2,9189,0,69,674,9277,2,0,339,8,2084,3761,1,1,False
193,27,8,14,7230,0,66,706,7320,24,16,338,34,1425,2801,0,4,False
18,10,6,2,4255,0,53,896,4455,21,3,265,11,709,1834,0,3,False
148,14,6,6,3318,0,47,1389,3526,22,86,282,26,611,1673,0,3,False
34,15,6,3,9249,0,69,709,9329,15,0,344,10,2110,3795,0,3,False
67,0,3,0,8915,0,69,598,9020,1,0,328,6,2003,3643,0,1,False
23,4,5,1,10767,0,69,684,10901,10,2,371,9,2587,4470,0,2,False
91,20,7,2,1665,0,29,635,1792,16,3,285,23,312,1020,0,3,False
52,26,4,3,2516,0,40,676,2650,34,10,266,14,487,1393,0,2,False
44,0,1,0,18928,0,78,717,19006,4,2,191,2,4220,7193,0,0,False
97,30,6,3,8825,0,69,571,8915,41,50,304,8,1939,3558,0,3,False
52,0,1,0,20259,0,82,770,20375,17,0,221,5,4450,7575,0,0,False
197,4,2,2,25052,0,89,886,25331,1,0,214,14,5355,8861,1,0,False
61,13,4,2,11148,0,69,487,11253,16,0,297,21,2700,4635,0,2,False
29,0,2,0,23374,0,84,611,23436,5,2,77,1,5089,8458,0,0,False
46,72,12,22,10443,0,69,690,10513,10,0,280,7,2489,4320,0,6,False
54,9,2,1,24400,0,87,938,24440,16,0,242,2,5232,8638,0,1,False
26,4,2,1,24544,0,88,1105,24718,18,2,273,12,5271,8704,0,0,False
72,12,3,1,2923,0,41,1276,3023,1,0,279,82,554,1546,4,1,True
84,7,3,1,639,0,24,533,733,1,1,321,96,35,391,0,1,False
88,24,6,20,1143,0,26,579,1216,64,23,342,89,158,693,0,3,False
195,32,4,3,25872,0,89,95,25914,6,0,25,1,5467,9008,0,0,False
58,15,6,4,7719,0,66,532,7824,17,0,315,19,1568,3022,0,3,True
56,26,3,1,20088,0,82,827,20220,81,2,252,8,4414,7526,0,0,False
35,28,6,5,4409,0,53,878,4491,18,3,266,14,716,1841,0,3,False
64,15,6,3,9162,0,69,676,9244,27,1,319,7,2074,3746,0,3,False
39,2,4,4,9877,0,69,636,9987,16,0,256,9,2353,4101,0,2,True
159,76,2,1,14206,0,74,368,14312,1,0,138,6,3457,5961,0,0,True
95,37,1,2,19730,0,79,699,19835,49,3,195,3,4352,7420,0,0,False
246,11,2,3,19047,0,78,808,19164,26,0,228,6,4250,7240,0,1,False
36,4,2,1,10126,0,69,555,10198,25,1,222,8,2404,4196,0,1,False
9,0,2,0,23292,0,84,678,23403,10,0,82,1,5067,8431,0,0,False
16,29,8,12,8532,0,66,641,8703,5,7,318,54,1877,3463,0,4,True
144,30,3,8,12270,0,69,694,12400,1,0,192,6,2977,5083,0,0,False
83,77,10,20,7875,0,66,528,7979,5,4,290,13,1614,3094,3,5,True
102,2,1,1,18256,0,76,691,18414,11,0,188,1,4130,7023,0,0,False
267,17,4,1,8929,0,69,607,9028,3,0,328,5,2007,3648,0,2,True
41,31,6,4,9287,0,69,727,9367,10,0,340,9,2126,3813,0,3,False
67,44,10,10,6864,0,59,763,6955,3,0,308,31,1312,2644,0,5,True
10,29,4,5,6926,0,59,752,7030,16,17,303,31,1333,2675,0,2,False
142,64,6,5,7806,0,66,545,7923,14,0,304,10,1601,3073,0,3,True
7,37,4,3,2503,0,40,682,2650,6,1,267,14,487,1392,0,2,False
48,17,6,2,2171,0,38,722,2239,21,6,296,18,409,1233,0,3,False
120,17,7,7,5747,0,58,963,5891,53,2,358,27,1029,2250,0,3,False
30,3,3,1,11287,0,69,487,11371,6,0,277,23,2737,4708,0,1,False
194,264,4,4,11199,0,69,472,11290,3,0,290,19,2711,4652,1,2,False
5,15,4,1,7824,0,66,532,7936,2,0,300,11,1604,3080,0,2,False
76,55,3,5,16281,0,75,677,16417,1,0,164,6,3821,6546,0,0,False
59,0,1,0,11885,0,69,617,11978,11,0,165,5,2918,4991,0,0,False
41,19,6,3,7631,0,66,533,7732,12,1,280,18,1535,2955,0,3,True
66,5,3,1,9772,0,69,648,9850,1,0,304,9,2310,4045,0,1,False
55,3,2,1,9511,0,69,742,9658,18,0,334,12,2224,3937,0,1,False
30,39,4,1,21086,0,83,666,21209,1,0,181,20,4612,7808,0,1,False
54,23,4,2,19209,0,78,785,19287,20,0,219,7,4281,7297,0,0,False
43,15,8,9,8953,0,69,609,9039,32,4,308,5,2016,3657,0,4,False
109,21,2,3,9788,0,69,640,9870,18,0,300,9,2317,4056,0,1,False
29,44,2,1,22527,0,83,477,22590,19,11,97,28,4950,8299,0,0,False
38,12,3,3,22157,0,83,465,22202,49,4,171,29,4844,8165,0,0,False
93,11,3,1,4797,0,54,1105,4932,8,4,316,37,805,1984,0,1,False
35,41,11,8,7885,0,66,525,7983,2,0,283,11,1615,3095,0,5,False
111,0,2,0,13045,0,71,345,13098,8,0,197,12,3095,5311,0,0,False
89,40,4,1,2127,0,36,715,2202,50,1,291,22,398,1205,0,2,True
20,19,1,1,21946,0,83,546,22072,9,0,215,32,4794,8100,0,0,False
21,0,2,0,13075,0,71,330,13107,14,0,195,11,3097,5315,0,0,False
80,19,2,2,24681,0,88,1098,24901,31,0,260,13,5294,8741,0,0,False
111,0,2,0,17034,0,76,583,17043,5,0,188,10,3945,6726,0,0,False
39,27,3,4,17840,0,76,914,17935,17,0,189,4,4094,6948,0,0,False
93,70,7,5,7235,0,66,708,7326,16,3,335,34,1426,2804,0,4,False
38,12,7,3,8603,0,66,594,8739,6,1,303,56,1883,3469,0,3,True
162,6,2,1,10925,0,69,604,11051,15,2,338,19,2634,4542,0,1,False
30,8,3,2,13394,0,71,365,13440,1,0,188,5,3201,5512,0,1,False
60,6,1,2,19945,0,80,787,19994,21,0,218,4,4379,7468,0,0,False
118,18,4,2,22995,0,84,814,23122,7,2,122,3,5029,8383,0,0,False
46,38,4,5,11350,0,69,499,11432,11,0,264,21,2765,4746,0,2,False
55,21,4,1,930,0,26,489,1042,14,36,329,91,104,588,0,2,False
25,0,3,0,5867,0,58,912,6056,11,5,338,28,1074,2304,0,1,False
15,5,1,2,25816,0,89,151,25877,5,1,47,1,5462,9003,0,0,False
70,80,3,2,16833,0,75,578,16957,3,0,194,6,3922,6683,0,0,False
87,45,5,8,20620,0,83,686,20794,12,4,189,1,4543,7704,0,0,True
188,62,7,5,1065,0,26,489,1135,75,36,318,97,130,644,0,3,False
35,49,3,2,13741,0,71,265,13808,6,0,149,7,3309,5689,0,1,False
76,11,2,1,15605,0,75,901,15787,11,0,217,9,3712,6386,0,0,False
95,36,3,2,13882,0,71,252,13910,1,0,162,1,3343,5747,0,1,False
61,17,6,3,5119,0,57,1217,5353,61,54,363,105,896,2096,0,3,True
48,11,8,4,6109,0,58,803,6294,12,4,306,28,1131,2379,0,4,False
90,10,7,2,6951,0,59,772,7091,16,15,308,32,1342,2688,0,3,True
176,22,4,2,6953,0,59,771,7094,14,11,307,31,1343,2689,3,2,False
129,0,2,0,14532,0,74,452,14585,2,0,119,15,3510,6060,0,0,False
18,0,3,0,11421,0,69,521,11485,6,0,241,18,2789,4789,0,1,False
20,12,8,5,8203,0,66,685,8311,75,59,316,16,1747,3296,0,4,True
131,10,6,4,9849,0,69,637,9967,14,1,272,10,2348,4094,0,3,False
62,7,2,1,17821,0,76,905,17918,28,3,192,4,4093,6947,0,0,False
165,19,6,7,10852,0,69,635,10947,18,3,343,11,2610,4499,0,3,False
121,14,3,2,14451,0,74,343,14498,5,0,98,5,3497,6034,0,0,False
56,26,3,1,16356,0,75,632,16444,15,0,154,5,3827,6554,0,0,False
207,7,2,1,11112,0,69,498,11219,8,2,301,20,2686,4618,0,1,False
115,35,4,4,21161,0,83,669,21294,38,142,176,27,4616,7823,0,0,False
53,47,5,1,13957,0,72,408,13997,36,6,207,5,3369,5800,0,2,False
170,0,3,0,5458,0,58,1070,5665,11,1,353,127,938,2147,0,1,False
22,7,1,2,24572,0,88,1147,24770,62,6,277,12,5275,8711,0,0,False
60,15,8,2,6782,0,59,761,6893,1,0,299,30,1294,2616,0,4,True
19,3,2,1,24251,0,87,703,24293,55,0,193,1,5200,8591,0,0,False
49,53,6,4,17551,0,76,927,17698,2,0,149,5,4062,6903,0,0,False
23,4,1,1,14174,0,74,396,14284,3,7,149,8,3451,5954,0,0,False
50,67,6,4,3856,0,51,1087,4204,12,2,259,12,683,1779,0,3,False
52,37,7,5,11242,0,69,496,11343,29,12,286,21,2725,4683,0,3,False
155,3,3,1,14390,0,74,306,14450,8,0,107,4,3482,6014,0,0,False
28,41,6,7,1139,0,26,531,1187,15,3,328,84,145,668,0,3,False
63,7,1,1,24003,0,84,344,24025,32,1,93,6,5135,8515,0,0,False
49,12,3,1,23405,0,84,606,23467,28,0,79,1,5093,8463,1,0,False
86,29,4,1,2635,0,40,715,2695,31,10,253,20,495,1417,0,2,False
17,6,3,1,25169,0,89,797,25405,10,0,182,15,5367,8881,0,0,False
232,3,3,2,12328,0,70,664,12432,1,0,183,6,2985,5097,0,1,True
210,14,2,4,13136,0,71,343,13179,1,0,197,7,3119,5370,0,0,False
34,19,6,3,6556,0,58,739,6684,23,31,302,49,1232,2533,0,3,True
41,6,6,10,11724,0,69,678,11837,11,0,176,4,2892,4941,0,3,False
137,6,2,2,12421,0,70,653,12480,3,0,205,7,2997,5119,0,0,False
137,13,6,5,9873,0,69,639,9987,12,1,258,9,2352,4100,0,3,True
148,11,2,2,22182,0,83,440,22216,10,0,158,21,4853,8174,0,0,False
84,6,2,3,25872,0,89,95,25932,1,0,17,1,5467,9008,0,0,False
27,0,2,0,15348,0,75,848,15452,38,0,224,9,3651,6303,0,0,False
107,17,1,1,14633,0,74,504,14717,13,19,132,31,3533,6099,0,0,False
4,0,1,0,25565,0,89,402,25779,35,1,89,3,5431,8962,0,0,False
162,99,5,1,9870,0,69,639,9983,1,0,260,9,2352,4100,1,2,False
65,6,3,3,13403,0,71,381,13449,6,0,188,5,3204,5519,0,0,False
187,32,4,5,14025,0,72,442,14072,6,0,204,7,3396,5855,1,0,False
7,18,8,4,4782,0,54,1115,4921,7,1,320,36,797,1976,0,4,False
73,13,8,4,5172,0,57,1216,5407,58,54,363,113,899,2099,0,4,True
41,16,8,5,4473,0,53,915,4532,25,3,264,15,727,1859,0,4,False
91,6,4,1,1510,0,29,671,1640,7,1,298,25,284,954,0,2,True
27,50,2,2,24562,0,88,1157,24755,8,0,279,12,5274,8709,0,0,False
40,10,1,3,24191,0,87,587,24252,47,1,153,2,5188,8578,0,0,False
209,62,6,11,10676,0,69,722,10806,21,0,363,10,2548,4411,0,3,False
11,12,6,2,8302,0,66,652,8394,65,58,310,27,1778,3335,0,3,True
241,6,10,4,11444,0,69,525,11487,18,2,236,17,2793,4794,0,5,False
16,10,6,2,8306,0,66,668,8403,66,58,312,28,1781,3338,0,3,True
68,11,7,3,9082,0,69,689,9178,37,2,305,7,2051,3710,0,3,False
115,89,7,14,34,0,17,779,160,2,0,416,36,9,106,0,3,False
10,30,6,8,8888,0,69,574,8975,19,36,305,6,1970,3605,0,3,False
766,102,4,11,24588,0,88,1136,24781,25,1,270,12,5280,8717,0,0,False
19,9,2,2,24178,0,87,577,24244,51,1,155,2,5186,8576,1,0,False
34,34,4,1,16546,0,75,562,16637,1,0,177,8,3860,6601,0,1,False
241,40,4,3,9839,0,69,646,9958,18,3,287,11,2346,4092,0,2,True
34,12,8,6,3518,0,48,1276,3784,18,83,267,19,642,1721,0,4,False
15,13,8,5,6074,0,58,822,6262,20,30,308,27,1121,2364,0,4,False
75,0,1,0,13631,0,71,285,13705,2,0,161,7,3289,5640,0,0,False
8,10,8,5,903,0,26,497,1012,9,40,337,90,100,576,0,4,False
33,3,1,1,19408,0,79,794,19599,15,0,206,6,4317,7358,0,0,False
33,9,2,1,19135,0,78,794,19200,29,0,235,7,4252,7246,0,0,False
103,33,6,9,15166,0,74,800,15245,22,0,192,4,3625,6247,0,3,False
11,2,5,3,11125,0,69,491,11229,21,0,298,20,2689,4622,0,2,False
137,16,8,6,5596,0,58,973,5730,61,6,361,23,968,2181,0,4,True
85,39,6,4,5605,0,58,980,5732,14,0,363,23,969,2183,0,3,False
104,12,4,5,13663,0,71,278,13723,4,0,146,6,3292,5652,0,1,False
120,25,2,2,9805,0,69,638,9892,15,0,299,10,2328,4070,0,1,False
22,3,1,1,21689,0,83,590,21790,18,1,280,39,4708,7963,0,0,False
81,17,6,3,5901,0,58,902,6126,37,31,333,28,1089,2321,0,3,False
88,25,8,4,5024,0,55,1231,5225,13,13,352,93,881,2077,0,4,True
145,19,4,2,20972,0,83,621,21063,55,141,148,6,4592,7766,0,0,False
64,26,3,1,18824,0,77,550,18902,52,0,171,1,4208,7161,1,0,False
80,24,4,1,12917,0,71,403,13001,15,2,218,14,3073,5261,0,1,False
8,15,6,8,10738,0,69,706,10867,12,2,376,9,2579,4457,0,3,True
45,0,1,0,12156,0,69,652,12245,11,1,166,5,2954,5048,0,0,False
19,11,7,2,1852,0,31,650,1968,12,5,284,24,336,1083,0,3,True
265,47,7,3,8048,0,66,692,8139,1,0,341,18,1674,3179,0,3,False
81,10,4,2,5206,0,57,1209,5449,11,1,356,113,901,2101,0,2,False
46,24,3,4,13610,0,71,301,13677,5,0,165,7,3282,5628,0,0,False
30,35,6,8,1256,0,26,676,1351,12,3,351,81,212,814,0,3,False
282,17,5,3,7294,0,66,692,7375,12,12,315,30,1436,2820,0,2,False
29,19,3,6,15094,0,74,702,15147,31,2,198,5,3609,6221,0,0,False
74,15,2,1,12550,0,70,605,12659,4,0,222,13,3016,5159,2,0,False
35,39,8,6,7089,0,66,717,7209,45,3,333,36,1383,2741,0,4,True
40,49,6,3,10371,0,69,620,10443,8,0,242,9,2474,4296,0,3,False
62,6,1,1,22845,0,84,719,22978,39,0,132,8,5000,8353,0,0,False
20,7,1,2,24396,0,87,935,24436,54,0,247,2,5232,8638,0,0,False
6,17,3,2,21692,0,83,587,21791,33,9,279,39,4708,7963,0,0,False
50,5,4,1,9530,0,69,734,9697,16,1,339,12,2232,3948,0,2,True
36,5,2,2,13250,0,71,377,13323,2,0,189,4,3170,5453,0,1,False
86,17,3,2,15891,0,75,781,16064,30,0,207,9,3752,6449,0,0,False
51,37,5,1,5730,0,58,965,5857,10,0,366,26,1016,2235,0,2,False
35,158,2,2,12291,0,70,682,12406,8,1,190,6,2979,5086,0,0,False
160,57,2,7,10812,0,69,660,10917,18,0,364,10,2592,4479,0,1,False
69,23,4,2,1315,0,26,679,1402,7,1,311,55,223,843,0,2,False
98,26,2,2,12552,0,70,603,12663,25,7,221,13,3016,5160,0,0,False
35,42,2,3,25377,0,89,590,25522,10,0,148,13,5390,8912,1,0,False
54,26,5,5,11199,0,69,472,11289,1,0,292,19,2711,4652,0,2,False
14,0,2,0,11522,0,69,630,11596,20,2,215,9,2836,4855,0,0,False
63,18,8,9,9000,0,69,617,9076,3,91,302,8,2029,3675,0,4,False
110,10,6,2,6526,0,58,742,6627,20,14,306,44,1218,2513,1,3,False
92,13,6,2,7925,0,66,520,7989,14,2,287,11,1615,3095,0,3,True
22,3,2,1,22230,0,83,447,22317,37,14,140,29,4885,8219,0,0,False
20,17,2,3,13284,0,71,371,13348,15,0,181,7,3181,5469,0,0,False
47,30,6,4,23033,0,84,865,23186,7,0,116,2,5037,8396,0,2,False
414,51,2,2,21474,0,83,684,21541,3,1,273,51,4656,7884,0,0,False
124,16,3,6,19262,0,79,826,19433,1,0,203,7,4296,7320,0,0,True
127,9,8,3,3788,0,50,1140,4180,28,1,259,13,677,1772,0,4,False
31,49,4,1,6880,0,59,771,6973,11,12,313,33,1316,2649,0,2,False
46,23,2,1,20117,0,82,822,20250,11,3,243,8,4421,7534,0,0,False
56,28,2,2,15087,0,74,639,15146,36,2,198,5,3606,6215,0,0,False
151,61,10,26,22012,0,83,515,22109,4,0,188,31,4805,8114,0,0,False
67,35,10,6,6973,0,59,783,7140,4,9,316,32,1347,2697,0,5,True
34,42,8,10,8411,0,66,650,8532,4,12,330,45,1817,3390,0,4,True
72,42,4,1,13348,0,71,375,13382,1,0,179,6,3186,5478,0,1,False
80,15,6,2,5044,0,55,1232,5245,61,54,353,96,883,2081,0,3,True
221,17,5,1,5031,0,55,1238,5237,17,29,353,95,882,2079,0,2,False
27,0,2,0,12072,0,69,658,12200,6,0,158,5,2951,5043,0,1,False
92,47,6,6,10519,0,69,782,10665,19,2,335,6,2511,4354,0,3,False
19,21,4,7,9019,0,69,636,9100,17,6,301,11,2036,3686,0,2,False
293,459,3,8,13000,0,71,362,13089,14,0,216,14,3090,5304,0,1,False
152,100,4,2,10921,0,69,603,11031,6,0,339,19,2631,4539,0,2,False
21,0,1,0,20488,0,82,741,20658,9,0,203,2,4511,7661,0,0,False
49,6,2,1,12411,0,70,658,12472,10,2,206,7,2997,5115,0,0,False
396,17,5,1,5452,0,58,1074,5663,1,0,353,127,936,2145,0,2,False
107,26,3,1,16528,0,75,554,16627,14,0,169,6,3858,6596,0,0,False
88,34,1,2,22191,0,83,432,22235,9,0,149,22,4862,8187,0,0,True
138,7,1,1,13222,0,71,366,13301,23,5,187,6,3163,5438,0,0,False
24,0,2,0,21881,0,83,563,22022,33,2,248,35,4789,8082,0,0,False
45,17,6,3,5946,0,58,875,6190,1,0,328,27,1102,2337,0,3,False
50,9,7,3,8614,0,66,587,8746,5,1,300,57,1883,3472,0,3,True
26,12,7,2,8055,0,66,700,8150,2,0,342,16,1676,3184,0,3,True
50,18,6,5,2064,0,34,649,2132,53,2,299,24,376,1168,0,3,True
190,37,2,5,18651,0,76,536,18742,2,0,174,1,4181,7122,0,0,False
62,13,8,5,5907,0,58,898,6146,12,4,330,28,1089,2322,0,4,False
223,6,1,1,20761,0,83,610,20858,7,0,161,1,4563,7730,0,0,False
291,10,4,3,10188,0,69,618,10278,7,0,218,6,2438,4240,0,2,False
78,50,3,3,21935,0,83,555,22068,5,1,219,34,4793,8094,0,0,False
35,19,2,5,13909,0,71,340,13935,2,0,195,3,3350,5767,0,0,False
21,5,1,1,14209,0,74,368,14313,20,6,135,6,3458,5963,0,0,False
113,16,8,4,8021,0,66,694,8113,2,0,347,20,1668,3169,0,4,False
215,274,6,14,12173,0,69,653,12258,6,0,167,5,2955,5049,0,3,False
26,3,3,2,17174,0,76,682,17251,3,0,157,10,4008,6810,0,0,False
33,17,6,3,4084,0,53,903,4333,14,2,247,8,696,1804,0,3,False
9,107,1,4,15526,0,75,894,15612,2,0,227,8,3689,6356,0,0,False
63,9,1,1,16455,0,75,584,16550,17,1,160,7,3847,6582,0,0,False
62,41,9,11,8098,0,66,686,8173,1,0,333,16,1687,3199,0,5,False
108,123,3,1,12012,0,69,592,12119,8,0,157,6,2942,5029,0,1,False
84,2,2,1,13532,0,71,362,13610,11,0,172,8,3251,5588,0,0,False
210,0,2,0,18586,0,76,549,18669,1,0,176,1,4161,7083,0,0,False
59,12,4,2,10456,0,69,703,10513,13,1,284,7,2489,4320,0,2,False
77,19,6,5,1360,0,26,681,1431,15,4,301,28,233,866,0,3,False
45,17,2,1,9597,0,69,727,9751,28,0,342,10,2255,3973,0,1,False
77,13,7,3,8388,0,66,651,8469,58,239,324,40,1808,3374,0,4,True
55,19,4,2,20546,0,82,741,20716,69,0,200,1,4520,7674,1,0,False
19,9,1,1,22308,0,83,496,22403,24,12,117,29,4900,8238,0,0,False
50,25,4,2,9189,0,69,674,9277,1,0,338,8,2084,3761,0,2,False
51,27,6,8,10949,0,69,589,11078,1,0,329,20,2643,4557,0,3,False
38,22,5,3,22965,0,84,726,23026,3,0,132,6,5009,8362,0,1,False
9,114,4,4,16167,0,75,719,16352,7,0,179,7,3810,6532,0,0,False
70,6,4,3,11647,0,69,665,11755,1,0,184,4,2882,4922,0,2,False
62,14,3,2,19920,0,80,763,19994,21,1,217,4,4379,7468,0,0,False
31,20,4,1,7698,0,66,539,7804,18,2,314,21,1563,3016,0,2,False
202,36,13,33,2716,0,40,909,2867,1,0,264,37,521,1468,0,7,False
33,0,1,0,9780,0,69,646,9859,6,2,300,9,2313,4049,0,0,False
50,0,1,0,17542,0,76,921,17672,1,0,156,6,4060,6899,0,0,False
45,15,2,4,14459,0,74,346,14503,9,1,92,4,3499,6037,0,0,False
64,6,2,1,22216,0,83,450,22303,36,13,150,27,4876,8209,0,0,True
182,3,1,1,18428,0,76,594,18584,13,0,174,1,4147,7050,0,0,False
43,24,3,2,10182,0,69,569,10264,2,0,202,6,2431,4230,0,1,True
172,36,1,1,13468,0,71,380,13516,23,4,181,7,3226,5550,0,0,False
19,2,2,1,15267,0,75,841,15389,17,0,214,7,3647,6294,0,0,False
111,46,10,18,3487,0,47,1295,3741,1,0,270,20,636,1714,0,5,False
13,0,1,0,22179,0,83,443,22213,21,3,161,21,4852,8173,0,0,False
55,9,5,1,6546,0,58,734,6670,27,11,299,46,1222,2518,0,2,False
99,15,4,2,6617,0,59,712,6721,16,11,297,51,1250,2556,0,2,False
43,76,6,5,2979,0,43,1337,3072,27,170,277,90,563,1567,0,3,False
43,0,1,0,15172,0,74,799,15245,7,1,188,4,3625,6247,0,0,False
57,64,6,8,9047,0,69,677,9154,7,0,301,6,2047,3702,0,3,False
763,21,2,2,23173,0,84,753,23291,6,2,92,2,5047,8407,0,0,False
99,24,8,5,7583,0,66,567,7696,23,3,297,37,1522,2932,0,4,True
53,14,6,3,8931,0,69,606,9028,1,0,326,5,2009,3650,2,3,False
63,12,6,2,7157,0,66,716,7279,20,72,347,35,1406,2770,0,3,True
48,13,6,3,5981,0,58,885,6209,7,2,325,27,1110,2346,0,3,False
47,17,3,3,18713,0,77,511,18779,23,0,148,1,4188,7133,0,0,False
232,21,7,4,1068,0,26,494,1139,37,15,320,99,133,649,0,3,False
56,9,2,2,15797,0,75,827,15947,10,0,206,9,3732,6411,0,0,False
68,10,5,2,11412,0,69,521,11482,4,7,247,20,2787,4787,0,2,False
39,16,2,2,22247,0,83,468,22344,36,14,137,29,4894,8228,0,0,False
78,31,4,1,4811,0,55,1111,4944,18,6,316,40,806,1986,0,2,False
64,38,5,4,4504,0,53,1101,4660,43,61,283,13,748,1894,0,2,False
188,31,7,5,1088,0,26,513,1142,63,34,314,103,133,650,0,3,False
108,4,3,2,14677,0,74,499,14773,1,0,149,37,3537,6111,0,0,False
24,8,3,1,12274,0,70,696,12402,11,0,189,6,2978,5085,0,1,False
84,37,8,9,4087,0,53,902,4335,5,0,246,8,696,1804,0,4,False
108,11,4,4,13637,0,71,280,13707,3,0,159,7,3291,5643,0,1,False
225,113,2,8,12548,0,70,600,12645,5,0,219,14,3013,5156,0,0,False
151,12,2,2,22365,0,83,474,22490,5,1,105,29,4913,8254,0,0,True
57,14,6,2,6601,0,58,713,6709,20,31,298,52,1241,2545,0,3,True
63,8,3,4,14258,0,74,332,14364,9,2,123,3,3463,5979,0,0,False
34,19,4,2,1845,0,31,650,1960,10,0,288,24,334,1079,0,2,True
38,17,9,5,13140,0,71,347,13194,8,0,193,8,3121,5376,1,4,False
26,0,1,0,15729,0,75,856,15905,13,1,208,9,3726,6403,0,0,False
85,47,2,3,24235,0,87,670,24284,50,1,170,2,5196,8586,0,0,False
64,100,3,2,19920,0,80,784,19994,6,0,218,4,4379,7468,0,1,False
90,5,5,1,4684,0,54,1084,4794,53,62,303,22,772,1937,0,2,True
23,12,1,2,25371,0,89,596,25511,40,6,150,13,5386,8903,0,0,False
40,9,5,1,8055,0,66,700,8149,13,0,347,17,1674,3181,0,2,False
84,3,3,1,14503,0,74,344,14519,1,0,96,6,3503,6043,1,0,False
7,0,2,0,11708,0,69,694,11834,8,0,179,4,2892,4940,0,1,False
148,24,4,4,13859,0,71,235,13894,1,0,152,2,3332,5732,0,0,False
20,21,5,1,1445,0,28,680,1562,19,0,286,29,263,924,0,3,False
31,6,2,2,15652,0,75,895,15841,27,0,218,9,3719,6394,0,0,False
63,8,8,5,8876,0,69,572,8961,3,2,309,6,1968,3603,0,4,False
6,15,4,2,422,0,21,657,557,19,5,380,80,22,305,0,2,False
174,22,5,2,9334,0,69,763,9437,15,5,335,10,2149,3837,0,2,False
64,26,3,1,22143,0,83,476,22191,39,18,182,33,4841,8161,0,0,False
