0.16036,0.76133,0.25938,1.4123,-26.23,0.38178,0.16036,0.31312,1.067,0.23839,0.16036,0.25488,0.069568,0.16036,1626.4,0.22442,1.3135,0.16036,0.065295,63.106,1.1264,0.15054,0.065295,0.38178,0.23839,0.22442,0.65402,2.3273,4.5057,0.24462,0.065295,99.772,3.6584,0.19773,0.15054,2.5115,3.5103,0.37055,0.061294,0.25787,0.15544,0.061294,107.94,44.835,0.37766,0.73736,67.335,0.14004,0.057021,1.1671,0.62917,0.27335,2.1389,3.3247,8310.7,0.062808,0.6727,0.93719,0.55439,5.7839,8.141,93.505,3.9035,22.036,0
0.1037,0.527,0.26549,1.6027,-41.984,0.096537,0.13205,0.89037,1.0994,0.46922,0.13205,0.29977,0.10269,0.13205,1139.0,0.32045,1.8975,0.13205,0.080297,94.519,2.0628,0.15471,0.063058,0.12637,0.46922,0.26666,1.0342,0.90303,4.1899,0.3037,0.080297,107.49,3.3958,0.29357,0.15471,1.6639,3.2391,0.5557,0.094072,0.08469,0.09046,0.094072,148.41,53.893,0.24351,0.63592,103.91,0.11789,0.071681,1.3397,0.44051,0.29448,1.596,1.8902,4111.0,0.090414,0.22101,0.90959,0.18431,3.8617,6.7727,97.768,3.7333,5.5938,0
0.13572,0.55969,0.12384,1.2356,-21.671,0.24588,0.1688,0.76968,1.0725,0.43078,0.1688,0.32115,0.086454,0.1688,1055.7,0.34574,1.7867,0.1688,0.075419,40.289,0.89134,0.16024,0.060638,0.30633,0.43078,0.28663,0.76785,0.35327,4.315,0.23469,0.075419,91.931,3.9704,0.28631,0.16024,2.2689,11.814,0.46485,0.071594,0.067184,0.099494,0.071594,100.15,59.863,0.54935,0.76557,43.21,0.13554,0.060558,1.1604,0.52563,0.25187,1.2289,1.3261,2558.0,0.0676,0.31506,0.9324,0.07907,9.0595,6.0972,85.717,4.2582,6.3852,0
0.082791,0.53841,0.1476,1.2783,-7.5203,0.23745,0.099691,0.82727,1.0841,0.44541,0.099691,0.18795,0.093392,0.099691,1661.3,0.21971,1.8573,0.099691,0.078703,24.304,1.2647,0.094392,0.065361,0.27842,0.44541,0.18833,0.80789,0.45843,5.0565,0.42407,0.078703,165.7,2.2027,0.17532,0.094392,1.3004,74.285,0.4534,0.074519,0.16692,0.15665,0.074519,169.86,145.56,0.98158,1.1193,26.349,0.075786,0.059831,1.2593,0.53042,0.45398,1.3834,1.4082,16812.0,0.077604,0.18588,0.9224,0.017943,15.018,2.5076,152.84,2.3881,3.9341,0
0.10753,0.19155,0.55802,3.9273,107.75,0.35063,0.1356,3.7776,1.1719,0.72361,0.1356,0.71133,0.17018,0.1356,405.74,0.89958,5.2205,0.1356,0.13391,64.912,0.93887,0.13956,0.10619,0.43212,0.72361,0.75305,1.6152,2.2201,4.9005,0.1043,0.13391,80.526,4.5327,0.72858,0.13956,1.0312,613.72,0.72454,0.13783,1.1345,0.035725,0.13783,191.91,126.99,0.59712,2.9826,76.071,0.10284,0.10156,3.9083,0.19063,0.22062,2.8789,2.8826,44380.0,0.14669,0.1486,0.85331,0.0012803,5.623,2.8742,68.714,5.3119,4.0286,0
0.028614,0.26318,-0.10348,0.38324,-96.994,0.10022,0.035459,1.7308,1.0816,0.45552,0.035459,0.21135,0.18809,0.035459,1029.3,0.35461,3.7998,0.035459,0.071464,1.2667,0.97745,0.048846,0.057669,0.13175,0.45552,0.3286,1.0648,-0.11059,5.1872,0.52887,0.071464,133.5,2.7342,0.1856,0.048846,0.50949,0.65594,0.55092,0.098443,0.021254,0.081082,0.098443,44.676,43.41,16.617,0.37298,1.3701,-0.0090197,-0.018178,0.24432,0.16777,0.36574,0.48682,0.58877,-15924.0,0.075484,0.062817,0.92452,0.20943,288.15,8.4083,123.42,2.9574,0.53027,0
0.089707,0.67417,0.179,1.2927,-42.807,0.020861,0.056125,0.45387,1.0713,0.30599,0.056125,0.091769,0.045032,0.056125,3880.1,0.094069,1.4833,0.056125,0.039853,85.647,1.1668,0.068283,0.063698,-0.014372,0.30599,0.14388,0.51941,0.85479,4.2875,0.44328,0.039853,169.8,2.1495,0.10128,0.068283,1.4281,7.3523,0.36857,0.048486,0.088116,0.29327,0.048486,190.93,105.29,0.27146,0.75235,91.75,0.060989,0.043307,1.1727,0.61159,0.46522,1.4612,1.76,3470.0,0.066515,0.29317,0.93348,0.20453,4.2617,3.4667,158.51,2.3027,6.7251,0
0.15639,0.53265,0.21938,1.5887,9.7181,0.43763,0.19123,0.84925,1.1747,0.45235,0.19123,0.51316,0.15299,0.19123,892.18,0.40911,1.8774,0.19123,0.13425,47.111,1.1549,0.21351,0.10979,0.53494,0.45235,0.3437,1.7608,0.53773,4.7092,0.3013,0.13425,112.17,3.2539,0.40085,0.21351,1.4438,2.5512,0.61234,0.1499,0.28712,0.072907,0.1499,124.29,77.179,0.85064,1.0953,55.341,0.18683,0.13116,1.1115,0.37265,0.30732,1.1088,1.501,11229.0,0.14871,0.34572,0.85129,0.3537,7.7476,4.7293,95.492,3.8223,3.4914,0
0.016999,0.11194,0.66021,6.9754,365.19,0.055305,0.020734,7.7983,1.072,0.87291,0.020734,0.18765,0.098214,0.020734,657.41,0.55521,8.9337,0.020734,0.032766,56.494,1.1369,0.01447,0.026864,0.069646,0.87291,0.52185,0.24513,2.8793,5.0568,-0.59392,0.032766,68.32,5.3425,0.12927,0.01447,0.66192,464.72,0.87435,0.022867,4.4642,0.065852,0.022867,160.04,103.55,0.17356,6.089,60.561,-0.026945,-0.042581,6.8852,0.11049,0.18718,3.8068,3.8132,75249.0,0.067154,0.019474,0.93285,0.0016584,6.4609,3.5248,63.732,5.7271,2.7596,0
0.004355,0.36498,0.17311,1.4766,15.961,0.046881,0.0040837,1.5613,0.99221,0.56983,0.0040837,0.011243,0.02347,0.0040837,4925.2,0.074109,2.7399,0.0040837,0.0035435,16.768,0.67197,-0.0046506,0.0037789,0.059813,0.56983,0.074852,-0.04004,0.37335,4.6344,0.27702,0.0035435,114.15,3.1977,-0.012742,-0.0046506,1.2112,276.49,0.57158,-0.0040354,0.31775,0.6552,-0.0040354,133.31,116.55,0.08226,1.3308,16.637,-0.027615,-0.023962,1.4695,0.36323,0.31273,1.229,1.2328,7459.7,-0.0078494,0.0076426,1.0078,0.0030681,21.768,3.1318,115.04,3.1728,2.4855,0
0.052899,0.25172,0.20841,1.9584,72.795,0.27951,0.067078,2.9726,1.0691,0.74828,0.067078,0.30847,0.094191,0.067078,1130.7,0.32281,3.9726,0.067078,0.077755,16.431,1.0974,0.062658,0.061319,0.35141,0.74828,0.26648,0.77648,0.363,4.5421,0.27113,0.077755,98.358,3.7109,0.24892,0.062658,0.8845,11.293,0.78255,0.072631,0.1246,0.10771,0.072631,168.72,152.29,1.3622,1.7798,17.566,0.048479,0.056195,1.6918,0.21745,0.26947,1.3033,1.363,7261.0,0.064613,0.070694,0.93539,0.0458,22.214,2.3968,92.003,3.9673,1.5026,0
-0.12258,0.40427,0.1988,1.4932,22.225,0.0020615,-0.12633,1.2733,0.89851,0.51477,-0.12633,-0.31343,-0.078934,-0.12633,-1387.0,-0.26316,2.4736,-0.12633,-0.093729,9.8189,0.90635,-0.12279,-0.090951,0.032296,0.51477,-0.2539,-0.81858,0.49931,4.995,0.19194,-0.093729,98.072,3.7217,-0.30373,-0.12279,1.3948,463.58,0.51599,-0.091105,0.53776,-0.12923,-0.091105,104.29,94.472,-3.381,1.4033,8.8223,-0.14273,-0.1059,1.4887,0.40305,0.26869,1.2929,1.296,19651.0,-0.11296,-0.23813,1.113,0.0023701,37.173,3.8636,109.15,3.344,3.3851,0
0.05419,0.17409,0.28551,2.6631,36.083,0.16745,0.061908,4.3846,1.0416,0.76331,0.061908,0.36061,0.073969,0.061908,591.76,0.6168,5.7443,0.061908,0.042647,37.515,1.1559,0.06538,0.03733,0.22251,0.76331,0.57246,0.46913,0.52599,4.1113,0.012119,0.042647,44.962,8.118,0.37556,0.06538,1.466,127.77,0.76572,0.045039,0.91845,0.051632,0.045039,75.309,37.794,0.3632,1.794,39.076,0.019912,0.013717,2.6262,0.17168,0.12318,1.4062,1.4107,3689.5,0.039946,0.070993,0.96005,0.003158,9.7294,9.6576,43.166,8.4557,2.6743,0
0.13696,0.33543,0.55109,2.6535,49.919,0.27426,0.19279,0.96997,1.0995,0.32535,0.19279,0.57843,0.10624,0.19279,588.97,0.61973,2.9813,0.19279,0.098532,1.6573,1.1493,0.18633,0.069997,0.39376,0.32535,0.45328,1.0471,4.7667,4.6442,-0.030145,0.098532,68.365,5.339,0.5555,0.18633,1.9726,410.54,0.32749,0.095232,2.0761,0.054751,0.095232,35.897,34.24,15.416,2.6268,1.8223,0.17124,0.087521,2.6366,0.33329,0.1873,2.8141,2.8326,24291.0,0.090531,0.42094,0.90947,0.0065546,220.23,10.66,62.176,5.8704,16.923,0
0.020909,0.23051,0.20365,2.3252,59.499,0.10474,0.02667,2.6707,1.0017,0.61563,0.02667,0.17355,0.19512,0.02667,1152.2,0.31678,4.3381,0.02667,0.071263,141.78,1.0012,0.034818,0.05587,0.12947,0.61563,0.29179,0.93194,0.31689,4.7278,0.39777,0.071263,150.13,2.4312,0.15105,0.034818,0.4156,2.7585,0.69246,0.093035,0.55863,0.093366,0.093035,264.77,123.0,0.14383,1.3793,142.02,-0.011534,-0.030818,1.5501,0.15367,0.41133,0.95792,1.0775,10883.0,0.0017041,0.033964,0.9983,0.12482,2.5744,2.9676,149.88,2.4353,0.58233,0
-0.041563,0.44268,0.18701,1.5303,13.413,-0.010358,-0.044923,1.1972,0.89273,0.52997,-0.035352,-0.12738,-0.0070865,-0.044923,-25541.0,-0.014291,2.259,-0.044923,-0.050321,7.8225,0.90559,-0.047309,-0.046557,0.0,0.52133,-0.0067009,-4.9428,0.40625,5.3188,0.49587,-0.050321,151.72,2.4271,1.9336,0.044285,0.89273,5.7829,0.61999,0.049606,0.39046,-1.6938,-0.052993,164.35,156.53,-2.1724,1.476,8.1586,-0.085905,-0.096227,1.2191,0.35267,0.41201,1.1513,1.3468,1.5303,0.049606,0.0,0.94556,0.16985,46.66,2.3319,144.19,2.5314,1.9394,0
0.051006,0.46143,0.31548,1.6864,77.455,0.04438,0.065034,0.49179,1.069,0.22693,0.065034,0.1415,0.058411,0.065034,1960.8,0.18614,2.1672,0.065034,0.044227,5.6072,0.96737,0.061085,0.034687,0.060708,0.22693,0.15574,0.44407,1.4026,4.4702,0.090914,0.044227,121.95,2.9929,0.13238,0.061085,1.4778,411.86,0.22875,0.041541,0.71618,0.18513,0.041541,110.69,105.08,2.2579,1.6373,5.9941,0.040227,0.027357,1.6797,0.4596,0.33412,1.0089,1.017,9313.7,0.064547,0.22477,0.93545,0.0080513,65.095,3.4736,114.08,3.1995,6.5376,0
0.0243,0.29303,0.17263,1.888,-11.036,0.061958,0.030615,2.4126,1.0407,0.70697,0.030615,0.15748,0.098028,0.030615,1305.0,0.2797,3.4126,0.030615,0.036617,85.424,1.0654,0.031694,0.029064,0.091204,0.70697,0.25815,0.39449,0.27273,4.9081,0.34903,0.036617,88.319,4.1327,0.10816,0.031694,0.84573,1.7374,0.8056,0.037908,0.0062273,0.11602,0.037908,159.7,74.276,0.12418,0.88143,88.898,-0.019651,-0.023503,1.2525,0.1944,0.24197,1.1169,1.2727,13970.0,0.039078,0.034372,0.96092,0.1395,4.2728,4.9141,84.868,4.3008,1.3209,0
0.061518,0.208,0.35507,3.1618,75.859,0.096039,0.077805,3.8011,0.90778,0.79064,0.078538,0.47371,0.12421,0.077805,673.35,0.54207,4.8077,0.077805,0.08571,72.816,1.0763,0.073314,0.067768,0.0,0.71153,0.46377,100.06,0.73866,5.2523,0.22913,0.08571,105.09,3.5285,2.7863,0.33732,0.90778,7.7298,0.83439,0.3716,0.37217,0.064044,0.080763,184.23,111.41,0.3397,2.0592,114.06,0.038369,0.042267,2.4967,0.16425,0.28341,1.6448,1.7358,3.1618,0.3716,0.0,0.62854,0.055341,5.0126,3.2761,66.041,5.5269,1.8885,0
0.20746,0.21211,-0.011883,0.94365,-28.034,0.56469,0.20908,3.6877,1.0002,0.7822,0.20908,0.99138,0.19262,0.20908,361.9,1.0086,4.7145,0.20908,0.18825,23.874,0.83549,-9.1931e-05,0.18679,0.59197,0.7822,1.0009,-0.00082793,-0.014836,4.1888,0.18719,0.18825,69.325,5.265,-0.00043341,-9.1931e-05,1.3229,103.94,0.78341,-8.2775e-05,0.027367,1.4655,-8.2775e-05,63.508,39.633,2.8558,0.5992,23.88,-0.0049423,-0.00445,0.93825,0.2109,0.18993,0.97654,0.97806,-183.55,0.00022559,0.26522,0.99977,0.0015544,15.288,9.2094,69.31,5.2662,1.3866,0
0.07748,0.51203,0.30318,1.5968,17.905,0.2263,0.09736,0.79478,1.0692,0.40695,0.09736,0.19166,0.078107,0.09736,1548.4,0.23573,1.953,0.09736,0.063002,54.606,1.0723,0.10393,0.050138,0.28591,0.40695,0.19691,0.71905,1.6055,4.6966,0.3287,0.063002,128.28,2.8453,0.20297,0.10393,1.5659,143.25,0.411,0.067253,0.010519,0.13227,0.067253,190.33,135.72,0.33514,1.1417,58.383,0.080587,0.052148,1.5842,0.50798,0.35146,2.155,2.1765,15078.0,0.064704,0.19039,0.9353,0.0099485,6.6843,2.6893,119.98,3.0421,8.1835,0
-0.049541,0.82991,0.11177,1.3701,-108.51,0.11036,-0.043534,0.096761,0.97511,0.080303,-0.043534,-0.14415,0.0026091,-0.043534,157800.0,0.002313,1.205,-0.043534,-0.059171,161.07,0.54214,-0.030009,-0.067336,0.1566,0.080303,-0.0049257,-0.39772,0.19065,4.4965,1.1243,-0.059171,146.09,2.4984,-0.036159,-0.030009,0.74989,0.16875,0.60822,-0.040788,0.011723,1.7666,-0.040788,203.51,42.44,-0.15259,0.295,157.06,-0.075462,-0.10257,0.49856,0.30199,0.40025,0.13698,1.0375,3506.2,-0.025524,-0.61693,1.0255,6.5741,2.2661,8.6003,149.82,2.4362,1.255,0
0.11119,0.60089,0.13461,1.2449,-28.888,0.19635,0.093327,0.60919,1.0524,0.36606,0.093327,0.1698,0.058367,0.093327,1719.7,0.21224,1.6642,0.093327,0.042712,49.095,1.3038,0.10701,0.050885,0.197,0.36606,0.24196,0.5154,0.42629,5.5289,0.26999,0.042712,96.618,3.7778,0.17809,0.10701,2.1976,7.6125,0.41733,0.048976,0.028263,0.13989,0.048976,111.7,62.607,0.37831,0.71017,51.666,0.072807,0.033321,1.1387,0.54962,0.26471,1.1593,1.3216,45493.0,0.049754,0.30374,0.95025,0.14007,7.4346,5.83,91.811,3.9756,6.9197,0
0.00049674,0.79892,-0.060522,0.87018,-75.707,-0.02027,0.0022535,0.2517,1.0282,0.20108,0.0022535,0.0048339,0.03368,0.0022535,7452.5,0.048977,1.2517,0.0022535,0.0019397,50.88,1.0715,0.03743,0.00042757,-0.01319,0.20108,0.046778,0.33126,-0.10183,5.8709,0.67258,0.0019397,150.6,2.4237,0.04685,0.03743,1.1734,0.73253,0.5338,0.032218,0.053447,0.35349,0.032218,119.62,68.744,0.0030673,0.5228,52.315,0.00055463,0.0004774,0.50778,0.4662,0.41259,0.33834,0.89817,-44958.0,0.027425,0.0024703,0.97258,1.6546,7.1737,5.3096,146.47,2.492,1.9548,0
0.43913,0.45761,0.46329,2.0219,32.645,1.3501,0.43913,1.1823,1.2287,0.54102,0.43913,0.96863,0.17498,0.43913,364.7,1.0008,2.1853,0.43913,0.16777,37.359,1.0883,0.44558,0.16777,1.3501,0.54102,1.0008,2.0917,5.5574,4.0538,0.12619,0.16777,77.678,4.6989,0.97372,0.44558,2.6215,152.38,0.54528,0.17024,0.28951,0.032393,0.17024,109.52,72.164,1.6392,1.431,45.903,0.42672,0.16303,2.0031,0.45335,0.21282,6.4899,6.541,5243.9,0.18612,0.81167,0.81388,0.0078693,9.7701,5.0579,63.22,5.7735,31.398,0
-0.32955,0.60379,0.484,3.1499,17.371,-0.32183,-0.3272,0.54402,0.83334,0.32847,-0.3272,-1.4534,-0.24489,-0.3272,-774.08,-0.47153,1.6562,-0.3272,-0.28144,125.31,1.1731,-0.31555,-0.28346,-0.31612,0.32847,-0.47541,-2.2618,1.664,5.3039,0.43097,-0.28144,58.9,6.1969,-0.52261,-0.31555,1.1644,0.81863,0.70713,-0.27142,0.54336,-0.072699,-0.27142,184.23,58.915,-0.82563,1.3769,104.43,-0.35805,-0.30797,1.1745,0.22513,0.16137,1.1293,2.4311,97432.0,-0.2,-1.0033,1.2,1.1528,2.9127,6.1954,70.68,5.1641,3.997,0
-0.19408,1.1328,-0.49056,0.56327,-274.0,-0.25677,-0.19314,-0.21586,0.98206,-0.24451,-0.19314,-0.17195,-0.14868,-0.19314,-2607.7,-0.13997,0.88281,-0.19314,-0.18112,104.1,0.65191,-0.14305,-0.18199,-0.25292,-0.24451,-0.1408,-1.3173,-1.3356,4.4577,1.0541,-0.18112,377.56,0.96672,-0.12628,-0.14305,1.1047,34.623,-0.23502,-0.13414,0.012532,-0.34338,-0.13414,211.74,107.64,-0.63812,0.29251,102.23,-0.17764,-0.16658,0.55855,1.1233,1.0344,-0.66571,-0.63987,-14072.0,-0.018263,0.79373,1.0183,-0.038811,3.5063,3.3909,384.46,0.94938,2.9034,0
0.02522,0.59898,0.23248,1.3921,3.8301,0.13181,0.031816,0.64259,1.0008,0.3849,0.031816,0.053659,0.030518,0.031816,4195.5,0.086997,1.6695,0.031816,0.018633,45.427,1.079,0.041684,0.014771,0.1694,0.3849,0.075986,0.24433,1.3315,4.2005,0.31838,0.018633,126.85,2.8773,0.069591,0.041684,1.7754,101.31,0.39095,0.024412,0.096792,0.31774,0.024412,164.18,118.75,0.11868,1.0337,45.464,0.02139,0.012527,1.378,0.59293,0.34754,2.2045,2.2392,3689.0,0.00082932,0.065524,0.99917,0.015718,8.0349,3.0737,126.75,2.8797,9.7797,0
0.035107,0.65728,0.214,1.4903,-76.547,0.078082,0.04585,0.38064,0.95332,0.25019,0.04585,0.10505,0.10204,0.04585,2865.2,0.12739,1.5214,0.04585,0.055876,168.14,1.0878,0.050757,0.042784,0.10159,0.25019,0.11105,0.58969,0.6122,4.2412,0.72931,0.055876,185.07,1.9722,0.077224,0.050757,0.94636,1.2336,0.47103,0.061857,0.15991,0.24379,0.061857,258.28,90.138,0.092873,0.62422,160.29,0.012876,0.015692,0.98959,0.43644,0.50705,0.71572,1.3475,3729.4,-0.048967,0.14032,1.049,0.8827,2.1708,4.0494,194.14,1.8801,2.3474,0
0.14446,0.31591,0.43021,2.9424,58.943,0.44051,0.18179,2.1319,1.1479,0.67348,0.18179,0.82076,0.15363,0.18179,527.61,0.6918,3.1655,0.18179,0.1278,43.262,1.1278,0.20193,0.10156,0.54865,0.67348,0.57364,1.6296,1.2352,4.3857,0.15691,0.1278,65.24,5.5947,0.63922,0.20193,1.4687,5.1167,0.7679,0.14196,0.71081,0.043513,0.14196,126.82,83.562,0.85683,2.1811,49.662,0.16518,0.11612,2.063,0.22149,0.17874,1.9336,2.2047,10455.0,0.12887,0.2145,0.87113,0.14019,8.4369,4.368,56.833,6.4224,4.0841,0
0.14446,0.31591,0.43021,2.9424,58.943,0.44051,0.18179,2.1319,1.1479,0.67348,0.18179,0.82076,0.15363,0.18179,527.61,0.6918,3.1655,0.18179,0.1278,43.262,1.1278,0.20193,0.10156,0.54865,0.67348,0.57364,1.6296,1.2352,4.3857,0.15691,0.1278,65.24,5.5947,0.63922,0.20193,1.4687,5.1167,0.7679,0.14196,0.71081,0.043513,0.14196,126.82,83.562,0.85683,2.1811,49.662,0.16518,0.11612,2.063,0.22149,0.17874,1.9336,2.2047,10455.0,0.12887,0.2145,0.87113,0.14019,8.4369,4.368,56.833,6.4224,4.0841,0
0.0011704,0.36569,0.20862,1.9059,-11.061,0.0076681,0.0023144,1.5965,1.0004,0.58384,0.0023144,0.01005,0.036639,0.0023144,3434.1,0.10629,2.7346,0.0023144,0.0021817,82.404,1.216,-0.0012567,0.0011033,0.011997,0.58384,0.10316,-0.011851,0.37181,4.9817,0.32989,0.0021817,79.269,4.6046,-0.0034366,-0.0012567,1.0829,1.4729,0.71923,-0.0011847,0.070816,0.34062,-0.0011847,145.41,63.004,0.0048868,0.86592,82.434,-0.03781,-0.035642,1.2002,0.2303,0.21717,1.0406,1.2819,20000.0,0.00036834,0.0020046,0.99963,0.2319,4.4294,5.7933,79.24,4.6063,1.8907,0
0.045703,0.26147,0.48188,2.8741,61.17,-0.011563,0.072212,2.3584,1.0749,0.61664,0.072212,0.28083,0.073509,0.072212,834.47,0.4374,3.8246,0.072212,0.046414,50.064,1.2301,0.076044,0.029375,0.0014216,0.61664,0.33602,0.52537,1.8464,4.3173,0.12034,0.046414,64.841,5.6291,0.29084,0.076044,1.5919,121.3,0.62097,0.048877,0.40423,0.072727,0.048877,148.99,98.926,0.21416,2.0441,53.813,0.033889,0.021782,2.8264,0.25713,0.17765,2.3628,2.3794,10006.0,0.069664,0.074116,0.93034,0.0070273,7.2906,3.6896,60.324,6.0506,5.9614,0
