4515.04,782.319,4515.04,248.476,3927.02,2212.68,1948.69,943.5889999999999,549.9540000000001,1128.51,829.13,516.6030000000001,1014.64,330.971,1297.52,710.1110000000001,581.89,2426.8,1683.14,2289.84,3251.44,1410.77,394.13199999999995,351.032,424.19699999999995,1492.41,1124.81,938.181,0
5442.59,3874.59,4645.34,218.305,2810.64,4132.87,5238.85,1913.36,464.97900000000004,5071.34,3345.15,445.108,1273.55,366.02099999999996,1578.08,997.1080000000001,538.384,4341.21,2496.8,3514.32,1835.72,1115.24,394.471,403.401,501.631,5442.59,3481.12,2768.82,0
6989.83,6658.81,2091.55,245.505,5008.23,5079.51,6077.69,4128.46,5856.1,918.748,2827.64,6989.83,5805.11,4143.06,1565.31,5772.22,2969.34,1916.31,5983.01,2852.38,5465.92,3943.42,374.205,731.2689999999999,276.36400000000003,6004.75,1249.71,693.9580000000001,0
4064.69,2304.0,3664.63,412.64599999999996,1683.49,2690.92,4064.69,3398.31,3190.2,953.722,1462.44,915.252,1745.29,2303.96,776.544,109.851,849.2180000000001,2864.95,2420.31,2488.11,2530.85,2839.55,1495.58,2452.21,1359.88,2421.82,673.255,1880.93,0
6852.58,6852.58,5541.59,701.45,5118.68,4876.47,5465.25,1655.31,6016.63,5450.42,1927.21,886.622,1669.06,518.737,2924.61,2919.39,1470.16,2489.6,3846.71,5717.11,3252.65,2004.25,4921.44,1231.73,3779.49,5148.9,5872.54,2485.38,0
7613.54,7613.54,7196.23,1659.41,5872.02,5982.68,6416.09,5696.02,6962.54,3808.18,2146.36,865.659,1473.89,1464.76,2533.91,2593.32,1340.75,2300.19,3572.15,6784.7,3802.06,2695.88,5659.39,4932.5,6306.75,6791.63,4174.34,973.878,0
7549.93,7029.2,2888.79,2389.9,5447.72,3272.0,5525.07,746.684,2301.1,4907.33,703.993,570.3240000000001,2819.65,541.089,3819.42,1863.98,1313.19,3138.6,7549.93,6818.48,3395.08,2162.0,6430.62,1728.69,3575.51,6544.58,7415.53,1503.38,0
7011.52,7011.52,6794.48,5580.71,5834.31,5279.88,4615.2,4089.1,5445.71,4108.28,2857.41,1358.78,1940.29,586.5880000000001,2425.57,2537.22,1435.21,2419.19,3439.43,6718.89,3836.38,2090.79,5609.66,4922.93,4988.38,5940.57,5651.08,751.212,0
7545.28,7247.19,7208.82,735.591,6471.58,4712.91,6336.82,1110.68,6636.96,6241.75,1077.92,455.68300000000005,7270.15,467.81699999999995,3033.1,3066.28,1335.39,2920.0,7545.28,6861.28,3933.39,987.592,6064.73,5381.47,1658.85,6628.52,4398.98,1703.91,0
7264.71,7264.71,4737.66,1187.56,5029.96,4466.55,5160.21,1126.54,2165.49,6572.98,1025.55,724.5039999999999,4225.15,439.82,3218.48,2838.65,1338.13,3227.68,4450.75,5278.2,2956.16,1831.74,4313.59,3125.48,1824.34,5032.78,6108.78,2383.56,0
7751.97,7751.97,7219.42,884.4839999999999,6412.04,6374.81,6997.41,775.579,7338.48,6932.45,772.5,621.188,7478.58,444.379,3598.68,3867.35,1382.85,3105.93,6023.32,6752.65,3712.58,1101.9,6081.7,4579.33,1995.99,7031.89,4981.32,3536.76,0
5299.05,4980.1,4209.96,3205.65,3296.25,4173.05,4915.65,2862.52,4572.37,4963.91,772.15,399.55400000000003,4362.02,454.151,2063.7,2284.23,1365.61,1853.94,5299.05,5174.06,3396.2,1050.09,4233.35,3485.98,3716.98,3665.65,5116.43,678.7139999999999,0
8048.13,4532.96,5932.55,5192.51,758.452,3155.2,2282.56,1174.71,8048.13,5686.76,7438.0,2971.74,1095.85,1958.22,1122.72,403.57300000000004,1346.78,2569.0,2322.0,3100.96,4541.99,4887.58,355.11,4749.44,1789.88,6741.11,3395.74,5964.59,0
7552.93,6540.3,2861.54,6120.78,699.065,5460.08,464.29,2280.41,7360.83,5816.31,7552.93,4791.52,999.8330000000001,4917.86,1264.05,374.719,1384.0,4384.64,4634.88,4863.16,6519.7,5842.35,609.097,4761.34,1598.52,7084.3,5357.66,6835.44,0
6701.41,1683.07,4292.05,3171.97,6567.61,586.886,6701.41,6263.18,6029.91,4733.97,3887.49,965.419,1429.7,4826.14,643.624,195.75599999999997,670.847,5883.95,5514.82,4380.86,4214.63,4783.31,1124.54,4928.96,2498.18,5858.94,747.8610000000001,5767.64,0
7267.44,4130.15,4666.67,4835.06,7267.44,413.05400000000003,7220.71,6527.82,765.873,4481.38,4072.14,4511.82,1761.8,847.171,2733.33,4105.91,1751.82,4443.46,1494.3,4953.72,2661.6,6458.79,4572.81,6727.88,2978.33,4332.21,3979.89,4649.13,0
7282.09,7282.09,5171.55,4505.54,5734.69,362.708,6418.47,6583.88,647.24,6865.93,5849.44,3627.03,1659.29,814.952,2322.86,2858.94,1476.86,4027.14,2118.26,6203.52,3249.16,6742.78,3926.91,6397.56,835.202,4816.49,4329.09,5218.3,0
7602.15,7436.24,4627.49,2925.71,639.2090000000001,239.764,3996.96,6419.41,861.47,6869.57,5798.44,4238.82,2932.86,783.568,2358.8,2288.36,1236.5,5686.77,7602.15,6022.96,7281.53,6927.83,3790.41,7455.56,608.794,3923.38,3309.28,1896.05,0
7214.76,6343.95,5873.51,6840.63,6957.17,266.103,7214.76,6310.97,778.738,6098.94,5473.94,1825.01,3609.58,741.5269999999999,2107.04,2157.52,1262.06,3095.27,2397.67,3345.07,5499.21,6079.34,4076.2,6465.9,565.998,2121.95,2128.5,2988.99,0
7554.08,4565.88,4797.46,3784.48,4712.11,354.601,6994.58,5749.83,704.6260000000001,3713.89,4863.89,1714.12,3750.08,746.2239999999999,2263.96,1320.48,1374.3,4571.37,1738.52,7088.0,2526.85,6212.0,3817.62,7554.08,994.3710000000001,5006.56,4760.83,3786.97,0
7518.54,7518.54,4607.96,2266.14,1863.09,243.16400000000002,3404.85,6140.77,602.794,7448.64,6452.19,2177.75,2959.84,751.5219999999999,2180.27,1178.25,1354.1,4905.5,2588.23,2290.62,3079.69,4034.38,2338.18,6729.37,967.888,5891.16,4691.51,4383.3,0
6703.94,6344.18,944.8639999999999,1912.78,4629.48,279.073,3169.45,5524.03,458.032,6703.94,5036.18,1559.22,3820.28,837.68,2340.52,2807.55,1401.08,3703.48,2398.13,2005.15,3210.07,3504.04,3460.63,6646.96,1048.71,5405.22,3627.37,3436.49,0
8141.48,7486.38,5201.27,3322.59,3072.4,302.212,3974.34,6698.18,753.74,8141.48,7257.31,2495.66,2968.38,782.6089999999999,2358.57,1691.9,1334.21,4482.08,3289.51,2781.39,3938.44,4472.2,3367.76,6688.55,929.9639999999999,4963.86,3800.56,3579.53,0
7520.24,4152.3,3128.88,6408.52,7254.9,430.327,7238.1,5885.5,647.354,1918.41,1766.53,1908.06,2814.86,809.567,2264.47,2751.86,1577.77,4283.98,1298.64,3709.62,2066.2,6842.29,4955.88,7520.24,1877.31,2250.65,1867.9,4787.39,0
7516.03,7516.03,5835.35,6692.41,5916.84,243.734,6086.7,4183.41,376.89300000000003,6334.33,5315.41,4823.76,4346.22,779.6210000000001,2130.12,1243.84,1351.05,5147.44,5613.97,4596.44,5744.35,6554.38,3715.63,7445.0,2537.62,4589.16,2815.13,2186.82,0
6960.39,5825.2,6335.52,6517.59,6099.99,238.577,654.746,6398.46,6358.15,6153.02,6581.08,1235.95,2871.29,2228.12,1064.81,2609.9,2025.54,5345.52,4664.19,558.319,6445.75,5397.81,111.329,6018.38,764.778,6293.53,896.084,6960.39,0
8052.65,2246.92,4331.6,4920.31,3990.66,1673.79,7094.77,7267.87,8052.65,1180.72,1275.76,2302.83,2461.02,441.324,4286.32,5905.13,807.275,2474.49,4884.04,5390.26,5366.33,4122.62,3079.67,2354.49,516.31,7693.16,1064.16,1154.72,0
7500.44,3432.1,5362.85,4475.21,3259.25,1141.26,7500.44,7259.7,6744.86,730.5269999999999,1156.14,2589.13,3115.64,511.80300000000005,3628.97,7099.26,710.882,3059.27,4813.62,5228.75,5769.84,4549.65,3361.97,1551.59,500.76800000000003,7414.76,1348.1,686.565,0
8398.76,2429.05,5650.1,5547.17,4514.36,2122.6,7131.59,7089.4,8398.76,994.4110000000001,544.839,2765.41,3331.46,477.93699999999995,3366.29,6649.23,976.637,3092.3,5219.61,4865.37,5404.98,3961.15,3172.63,1897.46,485.645,7792.89,859.2289999999999,374.184,0
7281.3,7250.21,7023.18,7124.39,6898.79,1833.82,6707.15,6294.03,6861.08,1709.44,2437.78,6169.3,2762.78,446.978,5119.24,7121.87,740.793,6891.1,7281.3,6752.97,7189.79,6056.54,4293.28,1378.99,467.38199999999995,6262.63,969.444,2247.76,0
7335.39,4419.42,5133.83,5147.97,4948.71,1971.09,7277.7,7037.45,7335.39,1160.16,600.904,3164.13,3415.71,471.015,4665.72,6503.95,819.6439999999999,3979.0,5502.17,5172.88,5200.53,4211.7,3894.12,2346.05,513.427,5759.68,910.753,2187.08,0
8087.47,2509.06,5751.47,6189.24,5042.01,1645.45,6928.26,7234.48,7982.03,1066.23,1028.36,2766.66,2748.55,439.434,4263.83,7115.04,722.203,2416.5,5629.2,5728.24,6031.29,4666.58,3280.51,1517.56,464.349,8087.47,1149.88,1272.82,0
7545.74,2441.58,5262.74,5547.15,4565.98,3544.1,7483.95,7545.74,2308.51,4620.95,606.4019999999999,1770.73,3903.69,227.202,4084.41,1148.18,991.795,3672.68,5732.21,4608.99,4220.8,3771.83,6249.41,805.409,495.57199999999995,4330.43,530.1990000000001,2015.9,0
7324.84,4295.23,4264.48,5470.56,4410.43,2471.15,7275.31,7324.84,6537.84,5091.26,590.375,1685.45,3764.21,361.1,3636.87,590.934,943.305,2150.91,4951.92,4281.28,3732.97,3564.06,5966.84,1362.42,528.3430000000001,5191.26,551.265,1299.71,0
7636.42,4581.3,5314.28,5186.43,1907.69,3446.81,7636.42,7504.11,7344.17,4623.93,802.789,1976.71,5050.97,311.594,2535.25,429.469,947.56,5310.27,5507.94,4818.56,5160.71,5538.83,6692.13,1792.36,535.741,5017.82,487.486,1146.78,0
5623.12,4089.19,2784.95,1261.1,2700.32,2943.49,2850.26,3342.89,2294.8,3014.03,4387.81,693.275,1396.06,4999.75,5623.12,3745.53,1698.45,718.8739999999999,740.9119999999999,3385.2,2626.53,1455.35,386.76599999999996,461.27,354.588,4213.48,796.59,320.286,1
3132.33,1273.24,1449.1,1256.04,1430.02,1286.74,1444.32,1534.68,1447.56,1521.01,1768.38,473.244,2388.8,2364.63,3132.33,2351.87,446.72900000000004,1130.24,2630.92,2133.0,1571.7,1474.47,408.212,497.634,545.694,2147.73,2119.25,353.96,1
5224.96,4218.37,3098.37,313.558,3084.39,4346.83,4236.26,4634.58,583.123,5224.96,5051.16,433.712,830.439,4349.88,856.8889999999999,2465.78,613.486,1909.0,752.944,3995.2,3609.75,483.091,342.88,407.785,191.222,4855.22,3106.21,348.097,1
7553.42,6997.79,7144.91,1099.33,4393.01,1681.54,4189.63,3646.02,5222.99,1005.71,3423.41,1082.22,2605.76,5752.23,1680.54,4282.15,951.5210000000001,3525.38,7553.42,6295.89,4014.49,3432.67,2260.85,2848.09,4183.49,4685.0,5279.28,2271.21,0
7392.0,7044.85,5728.35,999.577,3895.59,2790.89,2477.96,1464.66,5798.13,2808.04,5485.25,1304.26,2030.05,7049.58,4744.72,6670.79,913.0219999999999,2958.75,7392.0,5322.18,2878.1,2618.74,2021.37,2050.95,3060.47,5681.44,6399.09,3449.58,0
8207.37,7214.72,7851.8,1959.12,5321.15,4037.33,1070.62,1700.32,3507.48,1427.33,6804.97,952.22,7384.26,7371.23,8207.37,5482.32,920.56,1818.11,8035.9,7043.04,4776.93,3274.58,2807.45,3451.28,4537.44,5121.8,5698.46,3011.59,0
7450.19,5876.61,3092.59,2797.0,2442.8,3679.26,4478.85,2138.25,5642.17,3397.15,3777.74,1563.42,4664.67,5923.11,4047.29,6549.05,925.42,3010.23,7450.19,4804.33,2703.5,2232.69,2015.65,2824.22,4930.23,6045.45,6163.96,1549.78,0
7434.93,7434.93,3986.57,2072.23,2124.73,2590.83,3963.83,2865.5,4491.96,4806.19,3957.05,2257.36,1692.37,4512.98,4892.92,904.273,971.471,2017.22,5254.87,4974.32,2428.61,792.205,2102.33,1778.72,4962.4,5771.44,6242.3,700.698,0
7659.79,6509.2,7350.7,3162.55,3121.27,929.304,3181.46,2864.05,2852.2,1592.85,5171.31,2205.91,5826.46,7205.31,7559.13,2264.47,939.721,1557.31,7659.79,6090.61,2885.34,2634.11,2379.94,1997.67,4413.27,5607.52,2545.77,786.6160000000001,0
8003.74,7004.27,7133.94,4534.23,5190.27,4616.12,2339.87,1050.57,5253.15,3741.68,2361.97,1286.24,6475.31,6237.86,6722.74,3142.1,901.9019999999999,3821.71,8003.74,6919.38,4286.41,3017.53,2800.44,3176.66,3945.73,3793.52,4125.36,1666.42,0
7392.18,6429.17,6739.9,1716.75,3496.6,1443.32,1680.65,3784.87,6139.66,4728.81,945.9730000000001,1529.43,5618.19,7310.64,5467.79,7392.18,954.7410000000001,1417.23,4097.2,3672.48,2424.41,2434.55,2115.08,2295.71,3992.2,4317.23,2812.26,1320.97,0
7279.14,6005.49,5410.36,4051.79,3696.71,1401.31,2779.24,3502.76,3725.92,4626.27,3304.14,1671.4,2498.02,6211.41,7279.14,7041.08,956.762,1379.99,3067.73,5233.69,2578.38,938.926,2135.11,1920.26,3105.18,4558.05,5136.96,2289.62,0
7474.63,4210.96,2705.3,1469.21,3070.16,1522.57,2164.08,2119.31,2001.37,2885.36,1954.67,1576.44,1898.36,5640.08,7445.78,7474.63,917.429,2381.39,5021.4,5293.06,2650.23,1067.22,2219.39,2516.06,414.645,2536.78,5816.17,2456.26,0
6203.84,6169.32,2865.63,1720.65,2531.15,2036.78,2510.86,1822.39,3904.34,1636.8,4068.5,1145.54,4510.76,3375.52,6203.84,5139.43,936.15,2321.5,3903.54,5784.36,3377.36,2618.31,2149.92,2354.52,3103.77,3757.66,4541.58,2675.08,0
7131.47,6834.3,7131.47,1116.65,5090.54,4002.46,4880.98,1973.63,5693.14,660.9119999999999,6466.72,1074.46,5957.29,4514.44,2166.52,4154.91,897.669,3409.7,6260.66,4508.51,3407.35,2929.95,2086.39,2939.41,3224.19,3156.73,3782.4,2419.0,0
7133.86,6592.17,7133.86,846.4760000000001,4006.9,3139.38,3563.51,2382.03,3112.84,1532.95,4758.47,1204.89,5121.95,3183.81,2683.21,2120.34,887.8660000000001,3139.49,6682.69,5570.19,3259.43,2673.5,2212.33,2723.46,3088.42,3537.8,4437.64,1925.47,0
8109.0,7347.12,7970.34,1006.3,6703.39,2653.23,1013.96,1773.64,6802.66,2091.19,4399.8,1034.93,7926.3,5704.01,7148.57,5522.46,956.451,2822.62,8109.0,6988.88,5417.33,4619.05,3080.15,4277.05,4933.26,7168.21,7289.64,3436.64,0
8114.46,5167.03,5294.35,3276.85,4577.23,1361.27,4450.44,3916.45,6215.19,3970.1,7119.76,2267.93,5583.41,7275.57,8114.46,1833.62,965.5089999999999,2741.65,4766.93,6143.64,3387.37,3204.8,2469.91,1864.49,5849.47,6161.28,1472.05,700.551,0
7956.01,7404.8,4319.39,2659.07,2603.16,2145.07,4107.81,2698.21,4453.1,3337.76,4167.04,1957.81,2672.03,7253.36,7956.01,1021.4,951.373,1853.61,4498.74,4233.99,2351.87,812.648,2306.25,1076.16,5227.04,5786.5,5700.58,658.6030000000001,0
7876.79,6407.17,4569.29,1106.97,2065.49,2668.49,3156.26,2915.5,3501.32,2566.61,4095.46,2554.12,2309.91,5116.0,7876.79,1187.72,925.6,2919.87,7369.3,4856.52,2263.23,1619.88,2101.42,1960.61,2363.97,5273.72,4283.02,741.453,0
8047.54,6335.01,3429.09,1484.32,3002.21,1502.08,2991.89,2779.08,3444.28,1907.88,3660.43,1489.46,1189.95,6355.49,5963.37,6608.6,884.035,3102.15,8047.54,5939.38,2475.68,1226.86,2083.31,2561.16,2831.07,3417.22,3660.59,1991.41,0
7888.82,6513.0,6460.54,4266.73,5079.42,2730.17,3321.24,3155.44,6358.72,3554.22,5932.52,2183.77,6804.19,6923.66,7888.82,1223.98,947.3439999999999,2267.08,4108.86,5980.4,3349.43,4102.51,2868.16,2012.59,6129.19,6478.74,1649.02,691.824,0
7954.07,6132.47,7152.26,1937.45,5843.42,1088.68,3844.33,4322.37,6951.12,4231.79,3743.32,2447.63,5636.78,7087.23,7954.07,2549.94,959.8380000000001,2060.8,7297.03,5967.65,3542.15,4566.7,4011.21,1907.9,6282.51,6791.05,3354.65,634.951,0
7550.54,7076.45,5404.19,4395.51,3470.11,2824.1,3808.88,5148.93,5842.27,3546.31,6195.96,388.52,3551.97,1018.17,7550.54,6740.44,462.49699999999996,569.069,6990.56,4836.47,3358.59,960.0269999999999,531.039,462.83,340.57,5556.0,810.307,310.92,1
6578.75,4659.54,2437.5,2777.63,2633.46,2767.91,3163.01,3484.04,3380.38,1344.72,5142.56,514.332,2847.36,2531.03,6578.75,6215.19,587.534,1221.87,2879.89,3063.95,2499.62,858.2239999999999,388.23699999999997,588.799,415.089,3853.52,812.737,381.94300000000004,1
1862.45,1677.17,1258.61,1075.97,871.737,1313.15,899.237,1403.71,1706.86,1008.52,1257.43,655.449,1038.94,1334.8,1485.3,1789.95,685.581,857.6039999999999,1862.45,1060.8,573.2919999999999,294.613,371.36400000000003,597.908,374.55199999999996,1331.97,688.758,316.378,1
1787.97,1637.81,1043.18,576.3,787.203,1238.83,875.058,939.507,1551.9,1044.84,1443.62,795.2660000000001,1142.22,1680.36,1787.97,1164.04,795.211,805.556,1417.99,1282.55,922.7330000000001,772.47,405.314,514.988,353.71,1229.44,609.741,363.926,1
2631.18,1926.11,2181.19,293.767,1939.95,582.982,2006.02,1875.14,330.907,633.5269999999999,2169.04,277.418,2224.33,612.04,802.99,2631.18,940.541,1188.36,2077.15,2504.13,1886.46,413.92,667.877,349.601,342.642,995.87,1768.03,422.55800000000005,1
4194.14,3368.69,3561.93,4057.93,3342.63,1272.2,3221.96,4013.23,3596.81,4194.14,2333.58,1179.31,3047.31,3397.9,1964.16,2926.92,1061.56,1363.1,3552.08,1257.8,3678.31,3867.67,3606.97,3905.1,786.0210000000001,3821.68,2138.08,1864.57,0
7582.87,6129.15,7147.88,7110.96,6788.75,463.18,5472.9,6954.45,7268.64,6960.21,6508.58,1511.53,5160.28,5756.31,2283.75,6573.66,1141.86,3205.15,6739.17,5412.89,6861.42,6310.25,5075.23,7582.87,549.3330000000001,7217.38,880.1460000000001,2302.41,0
6506.45,2625.92,4369.65,3762.46,3738.72,1042.87,6306.54,5782.57,6506.45,6134.45,4693.8,1453.29,5051.37,4065.08,1632.11,5603.72,1097.54,1134.97,4049.75,1695.38,3407.66,3362.45,3625.45,5678.45,2221.83,6269.15,1687.45,1952.26,0
6246.96,2672.73,4326.42,3884.96,6153.49,845.508,6072.89,4695.25,3586.43,3445.22,2834.83,1410.95,4311.25,3694.71,2004.5,5934.03,1164.69,1551.73,3486.53,2330.55,2366.93,2822.99,3220.22,3685.37,1482.77,6246.96,1275.36,1819.0,0
5591.24,4020.44,3474.66,3554.22,3175.09,817.5239999999999,4462.53,5307.08,5352.43,5591.24,3008.13,1460.4,4732.75,4199.3,1510.76,4330.13,1226.73,1743.86,2485.02,2361.3,2507.06,2966.91,3006.86,5365.06,798.117,3818.49,1042.83,1657.28,0
6385.76,5523.19,5774.74,6131.54,6385.76,5687.66,5518.72,4174.48,5584.04,4300.8,4529.34,1302.89,4071.68,5249.73,5575.77,5692.96,523.5840000000001,2959.21,4123.42,4852.07,4856.22,4782.31,4354.11,727.446,719.472,6362.16,4549.13,799.7639999999999,0
5770.85,5628.42,4790.04,4271.92,4088.16,5770.85,5519.38,4368.55,5083.59,3889.35,3131.52,1147.6,4562.2,4596.36,4680.84,4523.32,508.256,3250.03,4294.93,4651.34,4517.1,4251.59,3948.09,526.938,656.8969999999999,5058.35,4365.49,868.431,0
7059.26,5812.27,7007.37,7059.26,5624.48,3714.45,3472.42,3867.83,6339.63,6590.27,6093.06,1390.54,3655.91,3028.98,3423.45,3880.82,474.24199999999996,2251.66,2329.95,2849.67,3816.42,5751.25,4530.35,615.945,774.909,4264.58,3009.0,683.179,0
7461.75,6899.7,6138.56,5051.91,4831.93,6143.72,6298.71,6318.84,6600.23,6296.86,5915.67,648.9119999999999,7461.75,6194.93,1476.16,7002.86,815.279,2595.18,2701.76,2643.91,2407.24,2470.87,1989.52,2071.78,761.191,4153.92,1329.36,482.468,0
7819.43,7200.08,6308.34,5766.95,6339.18,6782.0,6703.82,6666.99,7012.69,7192.35,6676.05,606.383,7819.43,6645.38,2699.4,3201.08,715.367,2787.32,3502.27,3290.95,1931.09,2756.08,1692.95,1939.66,816.064,4931.32,1172.07,513.3330000000001,0
6519.01,6351.13,5404.79,4209.08,3885.89,3548.55,3785.12,3742.11,4702.46,3049.65,5279.99,1278.13,5946.89,5756.56,2642.22,5176.92,814.927,2949.43,6519.01,5932.95,1795.46,1124.33,1697.24,3319.98,3898.73,4113.69,4724.47,2639.54,1
7308.69,6755.4,7289.38,4418.27,4242.89,3081.02,4274.28,4176.14,4767.16,4191.93,5480.89,1222.71,2221.32,6278.25,917.696,5556.8,813.077,1969.48,7308.69,6163.43,3348.14,1428.68,1599.49,3356.96,4041.41,4395.4,5209.45,1559.65,1
7943.35,7245.46,7580.75,4207.08,3956.28,2816.98,4137.14,4209.99,5041.6,5783.22,4940.19,1287.53,1461.85,7226.82,1513.13,6618.7,833.191,1699.89,7943.35,6350.13,3136.54,703.909,1651.26,2915.7,3724.47,4354.43,5111.17,2756.86,1
6593.25,5765.31,3860.33,563.778,2835.16,777.405,3352.6,3591.3,3969.25,4270.07,3314.67,3344.24,603.4259999999999,1994.9,6593.25,1000.74,1271.35,3368.92,4582.85,3689.78,3370.57,2608.47,2324.54,862.096,2010.07,3598.42,4023.26,486.29,1
6637.57,3412.59,4898.36,1166.72,3048.86,676.813,3208.31,3485.78,3854.8,4646.68,3182.16,3657.68,404.83099999999996,1996.61,6637.57,1087.66,1235.9,3632.0,4353.82,5167.93,4472.69,2757.09,2299.21,493.00199999999995,2428.13,3634.35,4200.58,491.82800000000003,1
5628.49,4735.94,4143.22,3391.1,3338.03,3059.79,3332.22,3349.69,3700.82,3769.81,2565.45,3433.45,2932.36,4374.44,5628.49,4484.96,1037.22,1692.49,3810.32,4781.88,4021.73,1112.01,3352.98,3465.57,2735.81,4018.6,4094.78,437.277,0
6784.09,6138.49,4468.19,3865.88,4032.66,4125.24,4190.69,5344.71,5851.69,6209.6,5411.94,4707.69,3943.23,4783.64,6784.09,5369.74,1040.18,2970.14,4208.16,3112.15,3002.59,1385.14,3147.19,4265.14,2689.91,5866.7,6275.89,492.04,0
7529.1,6893.62,7529.1,6583.63,5103.74,569.479,5109.59,4896.18,5262.26,5640.67,4375.58,1558.12,899.337,4656.4,2623.48,736.5060000000001,958.068,1649.83,7511.79,6260.43,4039.55,1752.41,3559.41,1036.11,4517.22,5145.97,4689.25,1676.94,1
7748.93,6744.25,7748.93,6459.89,5604.44,3028.69,4973.15,5229.17,5905.36,6416.21,6898.84,1394.22,6729.17,6021.59,4620.6,1507.81,668.812,1145.62,7605.07,6409.96,6041.96,797.2589999999999,2270.14,1074.69,1352.59,6182.65,3068.05,424.54400000000004,0
7475.21,6893.37,7475.21,1923.81,4214.83,2612.75,857.842,4635.57,5298.59,3496.08,1794.36,669.1010000000001,5067.0,6480.19,5397.9,5241.43,688.591,2943.83,5740.01,6873.02,3470.3,-84.1762,2993.41,3620.73,1401.03,4556.24,5121.09,409.834,1
7927.51,6515.17,7314.77,503.735,4317.68,863.752,989.3760000000001,4525.44,5734.77,1624.63,2488.22,594.932,5320.51,5280.7,7927.51,5021.88,674.048,3808.27,6551.25,7070.53,3556.33,338.73900000000003,2929.65,3599.43,1794.03,4800.46,5489.63,303.281,1
7586.69,7308.47,7586.69,1151.91,5612.72,1439.0,1161.42,5882.72,6902.75,4173.4,1721.25,545.804,5598.66,6770.0,4744.64,5233.95,693.107,3435.01,5990.57,6646.46,3940.4,217.248,2593.76,5107.75,2252.25,5561.36,5571.25,413.311,1
7398.82,6903.31,6118.9,4755.42,4591.48,5149.83,5791.44,5748.89,6940.88,7212.99,7018.54,895.546,7398.82,6485.13,6819.82,2000.41,634.0,4319.13,3846.15,2368.53,2048.13,1645.05,1772.51,3662.07,1298.57,5980.04,1059.66,395.462,0
3364.03,3104.02,3364.03,1551.21,1869.93,1769.07,2050.05,1692.93,1340.78,1299.14,1423.38,929.472,1961.84,2625.94,2586.7,2269.93,629.222,1423.3,1894.53,2095.82,1623.87,1651.78,1577.12,1475.6,1375.59,937.8389999999999,912.538,407.73199999999997,1
