33,0,2,6,0,1,0,0,6,2,143,1,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
58,2,0,6,0,0,0,1,4,2,40,2,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
29,0,2,6,0,1,0,1,4,0,10,27,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
31,0,1,6,0,1,0,0,1,2,113,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
27,0,1,6,0,0,0,1,6,4,191,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
60,0,0,5,0,1,0,0,9,4,481,1,999,1,0,-1.1,94.199,-37.5,0.8859999999999999,4963.6,1
55,2,1,5,0,1,1,0,8,1,233,1,999,2,0,-3.4,92.431,-26.9,0.7390000000000001,5017.5,0
37,1,1,2,0,1,0,0,6,4,204,2,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
46,7,1,3,0,1,0,0,0,1,180,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
42,1,0,1,0,1,0,0,6,4,16,2,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
35,0,2,6,0,1,0,0,3,1,447,3,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
29,7,0,3,0,0,1,1,4,1,361,3,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
32,1,1,2,0,0,0,0,7,1,1091,2,5,1,2,-0.1,93.2,-42.0,4.191,5195.8,1
37,6,1,6,0,0,0,0,6,0,395,1,999,1,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
28,0,2,3,0,1,0,0,6,3,59,3,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
34,4,1,6,0,1,0,0,6,4,77,4,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
31,9,2,3,0,1,1,0,1,3,768,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
31,0,1,6,0,1,0,0,1,2,96,5,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
31,0,2,6,0,1,0,1,4,4,357,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
38,6,2,6,0,0,0,1,6,2,459,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
33,10,1,2,0,0,0,1,4,0,11,6,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
32,9,2,6,0,0,0,0,1,3,264,12,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
41,0,0,3,0,1,0,1,4,3,204,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
57,5,1,6,0,1,0,0,0,2,374,1,2,1,2,-1.8,93.075,-47.1,1.365,5099.1,0
38,2,0,6,0,1,0,0,7,2,252,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
46,0,1,6,0,1,0,1,6,3,158,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
37,10,2,6,0,1,1,0,7,3,95,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
45,0,2,6,0,0,0,0,1,2,505,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,1
36,1,1,1,0,1,0,1,3,4,16,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
40,10,2,3,0,1,0,0,3,1,300,5,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
38,1,1,2,0,0,0,0,7,3,180,2,999,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
25,6,1,6,0,1,0,1,6,0,274,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
30,1,2,1,0,1,0,1,3,3,135,5,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
43,4,1,5,0,0,0,0,7,3,257,2,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
31,9,1,5,0,1,0,1,6,4,157,6,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
53,4,1,6,0,0,0,0,3,3,477,2,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
37,7,1,3,0,1,1,0,6,2,436,3,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
33,7,2,2,0,1,0,0,0,2,483,2,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
44,2,1,5,0,0,0,1,6,1,259,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
38,1,1,1,0,1,0,1,3,2,389,2,999,0,1,1.4,93.91799999999999,-42.7,4.966,5228.1,0
34,1,1,2,0,0,0,1,4,3,7,1,999,0,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6,0
47,4,1,6,0,1,0,0,3,4,123,1,999,0,1,-2.9,92.469,-33.6,1.0290000000000001,5076.2,0
59,0,1,6,0,1,1,0,3,4,92,1,999,0,1,-2.9,92.469,-33.6,1.085,5076.2,0
31,1,1,1,0,1,0,1,4,4,406,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
56,4,1,6,0,1,1,0,7,4,104,1,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
39,0,1,6,0,0,0,1,4,1,135,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
41,2,1,6,0,1,0,0,7,3,854,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
41,4,0,1,0,1,0,0,7,2,147,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
35,1,1,3,0,0,1,0,3,1,149,4,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
58,5,1,2,0,0,1,0,6,4,144,1,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
25,6,1,5,0,1,0,1,4,4,394,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
35,1,0,2,0,1,0,0,6,3,523,1,999,1,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
28,7,2,3,0,0,0,0,3,4,73,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
55,1,1,5,0,1,1,0,6,0,197,3,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
32,1,1,2,0,1,0,0,0,2,114,1,999,1,0,-1.8,93.075,-47.1,1.41,5099.1,0
75,5,1,0,0,0,0,0,0,3,109,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,1
29,4,1,6,0,0,1,0,1,4,181,2,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
45,4,1,6,0,1,0,0,6,2,239,1,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
38,0,0,6,0,0,0,0,0,1,360,1,999,0,1,-1.8,93.075,-47.1,1.392,5099.1,1
24,7,2,5,0,1,0,1,6,1,314,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
41,9,1,5,0,1,0,0,1,1,984,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
58,5,0,3,0,1,0,0,4,3,663,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,1
34,0,1,6,0,0,1,1,6,4,157,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
34,0,1,6,0,0,0,0,7,1,141,2,999,0,1,-1.1,94.76700000000001,-50.8,1.05,4963.6,0
37,9,0,5,0,0,0,1,6,4,374,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
53,1,0,0,0,0,0,1,4,4,706,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
54,9,0,5,0,1,1,0,3,3,797,14,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
32,9,0,5,0,1,0,0,7,3,250,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
42,0,1,3,0,1,0,0,3,0,311,6,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
28,9,2,5,0,1,0,0,1,2,63,2,3,1,2,-2.9,92.20100000000001,-31.4,0.851,5076.2,1
33,7,2,3,0,1,0,1,6,0,111,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
41,1,1,2,0,1,0,0,0,1,148,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
31,7,1,3,0,0,1,0,7,2,49,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
40,0,0,6,0,1,0,0,1,1,257,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
82,3,1,0,0,0,0,1,9,3,279,3,3,2,2,-1.1,94.199,-37.5,0.877,4963.6,1
28,1,1,0,0,1,0,0,3,1,113,1,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
31,10,2,6,0,1,0,0,3,3,309,1,6,3,2,-1.7,94.215,-40.3,0.835,4991.6,1
32,9,2,6,0,1,0,0,1,4,168,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
54,1,1,0,0,1,0,0,1,3,153,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
31,1,1,2,0,0,0,0,3,4,152,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
31,0,2,3,0,1,1,0,6,4,149,1,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
32,10,1,3,0,1,0,0,7,2,640,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
46,0,2,3,0,1,0,0,7,1,199,2,999,2,0,-1.1,94.76700000000001,-50.8,1.048,4963.6,0
47,0,2,3,0,0,0,0,6,1,1114,2,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
32,0,2,3,0,0,0,0,7,1,74,2,999,2,0,-1.1,94.76700000000001,-50.8,1.048,4963.6,0
45,0,1,3,0,1,0,0,8,0,738,3,6,1,2,-1.1,94.601,-49.5,1.0290000000000001,4963.6,1
32,0,1,6,0,1,0,0,6,0,374,2,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
49,7,1,3,0,1,0,1,6,0,344,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
46,0,1,3,0,1,1,1,4,4,148,10,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
46,1,1,5,0,0,0,0,7,0,383,1,999,0,1,-1.1,94.76700000000001,-50.8,1.028,4963.6,0
38,0,1,6,0,1,0,0,1,3,35,6,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
44,9,1,5,0,0,0,1,6,0,124,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
47,9,1,6,0,1,0,0,1,4,345,7,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
40,1,1,2,0,1,1,1,6,4,951,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
57,5,2,5,0,1,0,1,6,1,188,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
52,1,1,2,0,0,0,0,1,0,809,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
34,4,1,6,0,1,1,1,4,4,192,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
42,2,1,6,0,1,0,1,6,3,154,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
56,5,1,3,0,0,0,0,6,1,317,1,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
41,4,1,6,0,1,0,0,6,2,93,1,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
44,0,1,3,0,1,0,0,1,0,111,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
50,1,1,1,0,1,0,0,6,1,293,3,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
54,6,1,3,0,0,0,0,1,3,119,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
51,1,1,1,0,0,0,0,1,0,393,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
30,1,2,2,0,0,0,0,7,4,30,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
47,7,2,2,0,0,0,0,7,3,187,2,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
35,1,1,1,0,1,0,0,0,0,113,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
58,1,1,2,0,0,0,0,7,3,64,1,999,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
50,1,0,3,0,1,1,0,3,1,629,2,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,1
41,9,1,5,0,0,0,1,6,3,92,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
38,9,1,6,0,1,0,0,6,4,147,1,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32,8,2,6,0,0,0,0,7,2,151,2,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
21,8,2,3,0,0,0,0,1,3,259,1,999,1,0,-2.9,92.20100000000001,-31.4,0.884,5076.2,0
42,6,1,6,0,1,0,0,7,0,888,3,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
55,7,1,2,0,0,0,0,1,4,76,13,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
29,0,2,3,0,1,0,1,7,1,207,1,6,1,2,-1.1,94.76700000000001,-50.8,1.05,4963.6,0
53,4,1,0,0,1,0,0,7,4,63,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
35,4,1,6,0,1,0,0,7,4,265,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
46,7,1,5,0,1,0,1,6,3,273,4,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
32,9,1,5,0,0,0,0,3,3,711,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
41,1,0,2,0,1,0,0,6,0,88,1,999,1,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
28,0,1,6,0,0,0,0,6,3,72,3,999,1,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
24,7,2,6,0,0,0,0,3,2,113,6,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
30,0,2,6,0,1,0,0,1,1,39,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
22,8,2,3,0,0,1,0,3,0,154,2,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
32,2,2,6,0,0,1,0,7,2,126,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
38,9,2,5,0,1,0,0,6,1,202,3,999,1,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
59,5,1,0,0,0,0,1,0,3,353,4,999,0,1,-1.8,93.075,-47.1,1.453,5099.1,0
31,1,1,0,0,1,0,1,6,4,159,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
76,5,2,0,0,0,0,0,7,1,347,4,6,1,2,-3.4,92.649,-30.1,0.715,5017.5,1
33,0,2,6,0,1,0,0,1,2,686,4,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
59,5,1,0,0,1,0,0,1,0,94,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
28,1,1,2,0,1,0,0,3,1,225,3,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
33,1,2,1,0,1,0,0,6,0,474,2,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
41,7,1,3,0,0,0,0,5,4,377,6,999,0,1,-1.8,92.84299999999999,-50.0,1.778,5099.1,1
35,9,1,5,0,0,0,0,3,2,126,4,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
53,4,1,6,0,0,0,0,1,1,313,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
35,9,2,5,0,1,0,0,6,2,141,1,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
34,3,2,6,0,0,0,1,4,2,267,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
42,0,1,2,0,0,0,1,0,1,406,3,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
36,6,1,2,0,1,1,0,7,2,151,3,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
44,0,1,3,0,0,0,1,6,4,228,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
50,0,0,6,0,1,0,0,1,3,73,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
36,0,1,6,0,1,0,0,9,0,355,1,999,0,1,-3.4,92.37899999999999,-29.8,0.773,5017.5,0
27,9,1,5,0,0,0,0,3,2,102,9,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
25,9,2,6,0,1,1,1,4,1,35,6,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
29,4,1,6,0,1,1,0,1,3,116,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
44,0,1,3,0,0,0,1,6,4,83,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
30,0,2,3,0,1,0,0,3,4,605,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
37,6,1,6,0,1,1,0,1,4,585,2,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
57,9,1,2,0,0,0,0,3,3,94,1,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
32,9,1,5,0,1,0,0,3,2,255,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,1
54,0,1,5,0,0,0,0,7,3,1868,2,10,1,2,-1.1,94.76700000000001,-50.8,1.035,4963.6,1
58,1,1,2,0,1,0,0,1,1,846,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,1
27,10,2,6,0,0,0,1,4,4,404,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
30,10,1,3,0,1,0,0,3,3,383,3,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
42,1,1,0,0,0,0,1,6,4,51,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
48,3,1,3,0,0,0,1,4,3,87,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
35,0,2,6,0,0,0,0,1,1,167,2,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
30,7,1,3,0,0,0,1,4,1,151,3,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
28,9,2,3,0,1,1,0,0,2,48,4,999,1,0,-1.8,93.075,-47.1,1.41,5099.1,0
30,0,2,6,0,1,0,0,7,3,288,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
27,8,2,2,0,1,0,0,1,4,111,1,999,0,1,-1.7,94.027,-38.3,0.9,4991.6,0
23,2,1,6,0,1,0,0,1,2,87,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
31,6,2,6,0,0,0,0,1,1,209,1,999,2,0,-1.7,94.027,-38.3,0.898,4991.6,0
43,6,1,2,0,0,0,1,6,4,173,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
52,9,1,3,0,1,0,1,6,1,503,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
24,1,1,2,0,1,1,1,6,0,101,6,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
35,1,2,1,0,0,0,0,7,2,370,1,999,1,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
59,9,1,5,0,0,0,0,4,2,1207,4,999,1,0,-1.7,94.055,-39.8,0.742,4991.6,1
37,1,2,2,0,0,0,1,6,4,211,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
46,0,1,5,0,0,0,0,0,0,609,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
26,9,2,6,0,1,0,0,3,0,806,3,6,2,2,-1.7,94.215,-40.3,0.861,4991.6,1
40,4,1,6,0,1,0,0,1,2,77,6,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
40,4,1,6,0,1,0,0,6,3,459,1,999,0,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
29,0,2,6,0,1,1,1,6,4,266,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
28,1,2,2,0,1,0,0,6,2,225,1,999,1,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
28,10,2,6,0,1,0,0,6,1,434,1,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
33,9,1,5,0,0,0,1,6,2,191,4,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
56,2,1,6,0,1,1,1,4,2,82,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
57,5,1,2,0,0,0,0,1,3,388,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
39,6,1,6,0,0,0,1,6,4,17,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
25,0,2,6,0,0,0,1,4,4,188,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
48,0,1,6,0,1,0,0,7,4,288,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
32,0,2,6,0,1,0,0,1,2,206,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
48,0,1,6,0,1,1,0,3,0,154,2,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
41,0,0,3,0,0,0,1,6,3,293,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
29,0,2,6,0,1,0,0,5,1,215,1,999,0,1,-1.8,93.369,-34.8,0.639,5008.7,1
28,1,2,3,0,1,0,1,4,1,102,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
30,0,1,6,0,0,0,1,6,3,178,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
54,0,1,6,0,1,0,1,6,2,461,3,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
38,1,1,2,0,0,0,0,6,4,204,1,11,1,2,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
46,3,0,1,0,1,0,1,4,3,143,8,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
38,0,0,6,0,0,0,1,4,0,50,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
38,7,1,3,0,0,0,0,3,2,81,1,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
33,1,1,3,0,1,0,1,6,4,233,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
25,0,1,6,0,0,0,1,6,0,56,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
57,7,1,3,0,1,0,0,6,1,126,2,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
36,0,2,6,0,0,0,0,1,4,142,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
54,0,1,6,0,0,0,0,3,2,9,5,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
25,6,2,6,0,0,0,1,6,3,247,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
41,2,1,6,0,0,0,1,6,4,130,4,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
54,4,1,6,0,1,0,0,0,3,336,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
40,0,1,3,0,0,0,1,6,1,160,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
81,5,1,0,0,0,0,0,6,1,617,2,999,0,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
43,9,0,5,0,1,0,0,6,1,143,1,999,0,1,-1.8,92.89299999999999,-46.2,1.264,5099.1,0
34,0,1,3,0,1,0,0,4,4,238,1,6,2,2,-1.7,94.055,-39.8,0.7040000000000001,4991.6,1
42,9,1,3,0,1,0,0,1,3,188,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
